identifica,xCentroid,yCentroid
"0344100000138135",131960.322,456558.763
"0344100000138136",131965.846,456558.760
"0344100000133344",132027.735,456667.687
"0344100000139508",132047.067,456091.950
"0344100000139509",132047.056,456089.950
"0344100000139241",133035.879,455914.173
"0344100000133338",132057.485,456681.525
"0344100000138137",131971.260,456558.734
"0344100000139510",132050.914,456055.411
"0344100000133339",132051.941,456681.523
"0344100000138138",131976.646,456558.295
"0344100000138139",131982.155,456558.291
"0344100000139253",131297.109,455697.975
"0344100000139254",131290.057,455685.530
"0344100000139511",132052.497,456065.722
"0344100000139512",132052.498,456063.722
"0344100000133341",132045.136,456682.775
"0344100000138140",131943.015,456542.577
"0344100000139513",132061.808,456048.016
"0344100000138706",131615.567,457127.093
"0344100000133342",132045.138,456680.275
"0344100000138141",131948.533,456542.579
"0344100000139514",132063.330,456038.596
"0344100000138707",131615.048,457123.406
"0344100000133343",132045.128,456674.876
"0344100000138142",131953.919,456542.153
"0344100000138143",131959.333,456542.128
"0344100000139515",132063.315,456036.602
"0344100000139516",132086.636,456038.913
"0344100000138708",131614.453,457117.887
"0344100000138125",131925.364,456568.735
"0344100000139517",132082.696,456045.244
"0344100000133345",132030.234,456667.684
"0344100000138144",131964.851,456542.125
"0344100000138145",131938.481,456583.202
"0344100000138146",131938.488,456581.255
"0344100000139518",132070.545,456065.257
"0344100000133346",132039.155,456667.677
"0344100000139519",132073.422,456059.198
"0344100000139520",132076.006,456054.226
"0344100000138147",131938.471,456572.412
"0344100000139521",132078.770,456049.348
"0344100000138148",131938.479,456570.461
"0344100000133347",132041.654,456667.675
"0344100000138150",131937.224,456535.484
"0344100000133348",132043.102,456653.613
"0344100000139522",132059.986,456117.917
"0344100000138713",131664.620,457117.627
"0344100000138149",131938.503,456561.632
"0344100000133349",132037.549,456654.871
"0344100000139523",132060.907,456111.854
"0344100000138714",131664.296,457112.927
"0344100000138151",131937.220,456533.582
"0344100000139524",132061.409,456106.304
"0344100000139525",132062.069,456100.778
"0344100000133350",132031.824,456654.863
"0344100000138152",131937.230,456528.131
"0344100000138153",131937.239,456519.285
"0344100000139526",132061.643,456095.073
"0344100000133351",132026.022,456653.067
"0344100000139527",132062.913,456089.066
"0344100000139528",132045.591,456152.987
"0344100000138154",131937.233,456517.380
"0344100000133352",132029.590,456673.267
"0344100000138155",131944.852,456531.578
"0344100000138156",131946.810,456531.572
"0344100000133353",132029.590,456678.823
"0344100000133354",132029.597,456684.508
"0344100000138157",131957.609,456531.569
"0344100000138158",131955.656,456531.574
"0344100000133355",132030.581,456696.051
"0344100000138159",131963.023,456531.566
"0344100000138160",131946.815,456526.778
"0344100000133357",132030.589,456701.812
"0344100000138161",131944.863,456526.777
"0344100000133359",132031.160,456727.416
"0344100000138162",131955.657,456526.767
"0344100000133358",132030.589,456707.241
"0344100000138163",131957.609,456526.773
"0344100000133360",132036.812,456727.384
"0344100000133361",132042.333,456728.009
"0344100000133362",132063.729,456727.999
"0344100000138164",131963.015,456526.781
"0344100000133363",132069.281,456727.360
"0344100000138165",131986.666,456538.973
"0344100000133364",132074.988,456728.010
"0344100000138166",131986.656,456530.145
"0344100000138167",131986.662,456528.190
"0344100000133365",132080.680,456727.358
"0344100000133366",132086.467,456727.993
"0344100000138168",131986.663,456519.349
"0344100000133367",132090.997,456697.759
"0344100000138169",131986.660,456517.403
"0344100000138170",131987.979,456565.012
"0344100000138171",131962.149,456575.593
"0344100000138172",131962.144,456570.793
"0344100000138173",131969.514,456575.589
"0344100000138174",131967.561,456575.598
"0344100000138214",131869.704,456581.262
"0344100000138175",131969.512,456570.792
"0344100000138176",131967.559,456570.786
"0344100000138177",131978.363,456575.592
"0344100000138739",131548.552,457139.062
"0344100000138178",131980.316,456575.586
"0344100000138179",131980.305,456570.780
"0344100000138740",131548.374,457137.044
"0344100000141986",131577.001,457113.791
"0344100000138741",131547.536,457128.670
"0344100000138180",131978.352,456570.776
"0344100000138181",131987.979,456570.477
"0344100000138742",131547.294,457126.315
"0344100000138182",131987.977,456572.429
"0344100000138183",131987.972,456581.277
"0344100000138184",131987.971,456583.230
"0344100000138745",131569.586,457136.172
"0344100000138746",131570.259,457134.860
"0344100000138747",131569.443,457126.444
"0344100000138748",131569.205,457124.088
"0344100000137818",132867.831,455406.271
"0344100000138198",131675.359,457047.192
"0344100000138199",131882.588,456590.448
"0344100000138200",131882.447,456584.947
"0344100000138201",131882.442,456579.543
"0344100000138753",131628.527,457120.555
"0344100000138202",131882.443,456574.143
"0344100000138754",131628.272,457118.199
"0344100000138203",131882.445,456568.743
"0344100000138204",131882.446,456563.343
"0344100000138205",131882.447,456557.823
"0344100000138206",131882.463,456542.829
"0344100000138207",131882.460,456537.312
"0344100000138208",131882.460,456531.912
"0344100000138759",131650.453,457118.338
"0344100000138209",131882.459,456526.512
"0344100000138760",131650.209,457115.988
"0344100000138210",131882.458,456521.112
"0344100000138211",131882.464,456515.708
"0344100000138212",131882.611,456510.183
"0344100000138213",131869.701,456583.194
"0344100000138215",131869.706,456572.414
"0344100000138216",131869.707,456570.467
"0344100000138217",131869.715,456561.654
"0344100000139603",133100.396,456025.839
"0344100000138218",131869.709,456535.559
"0344100000138219",131869.710,456533.623
"0344100000139604",133102.705,456030.554
"0344100000138220",131868.115,456524.806
"0344100000138221",131868.108,456519.367
"0344100000138222",131868.102,456517.424
"0344100000138226",131862.697,456542.155
"0344100000138227",131857.178,456542.153
"0344100000138228",131851.778,456542.151
"0344100000138229",131846.378,456542.150
"0344100000138230",131840.963,456542.172
"0344100000138231",131835.578,456542.595
"0344100000138233",131824.778,456542.592
"0344100000138234",131819.378,456542.590
"0344100000138232",131830.178,456542.593
"0344100000138235",131813.985,456542.149
"0344100000138236",131808.578,456542.135
"0344100000138237",131803.178,456542.134
"0344100000142510",131448.952,456612.896
"0344100000142511",131486.812,456616.805
"0344100000138238",131797.778,456542.132
"0344100000142512",131434.919,456618.563
"0344100000142513",131448.346,456614.811
"0344100000138239",131792.279,456542.129
"0344100000142514",131445.767,456666.945
"0344100000138240",131860.853,456531.468
"0344100000138241",131858.907,456531.481
"0344100000138242",131850.055,456529.969
"0344100000142515",131451.130,456669.633
"0344100000142516",131456.501,456672.311
"0344100000142517",131461.869,456674.996
"0344100000142518",131462.496,456662.963
"0344100000138245",131837.323,456531.468
"0344100000142519",131467.237,456677.672
"0344100000138243",131848.110,456529.965
"0344100000138244",131839.261,456531.468
"0344100000141074",132566.981,456623.202
"0344100000142520",131465.223,456664.217
"0344100000142521",131472.373,456680.714
"0344100000142522",131471.786,456667.065
"0344100000138247",131826.516,456531.454
"0344100000138248",131817.677,456531.455
"0344100000141075",132570.980,456597.088
"0344100000141076",132576.707,456596.056
"0344100000138246",131828.464,456531.457
"0344100000138249",131815.732,456531.458
"0344100000142523",131474.533,456668.282
"0344100000138250",131804.914,456531.460
"0344100000142524",131435.031,456661.586
"0344100000141077",132586.066,456614.736
"0344100000141078",132579.685,456617.555
"0344100000142525",131440.400,456664.266
"0344100000138251",131806.856,456531.460
"0344100000141079",132573.096,456619.554
"0344100000138252",131796.067,456531.463
"0344100000142526",131440.620,456653.177
"0344100000142527",131443.367,456654.396
"0344100000141080",132556.694,456602.417
"0344100000141081",132564.184,456601.824
"0344100000138253",131794.142,456531.451
"0344100000138254",131847.891,456558.005
"0344100000138801",132626.339,456598.991
"0344100000142528",131451.570,456658.054
"0344100000142529",131454.321,456659.268
"0344100000138255",131836.967,456558.463
"0344100000141082",133103.766,456056.780
"0344100000138256",131842.379,456558.445
"0344100000138257",131831.567,456558.462
"0344100000141083",133104.967,456063.180
"0344100000138803",132646.352,456565.737
"0344100000138804",132631.007,456566.436
"0344100000138258",131826.167,456558.461
"0344100000138259",131820.767,456558.460
"0344100000138805",132638.614,456592.009
"0344100000138260",131815.367,456558.459
"0344100000138806",132653.979,456582.740
"0344100000138261",131809.955,456558.438
"0344100000138807",132632.588,456595.627
"0344100000141087",133099.127,456066.601
"0344100000138808",132624.477,456574.643
"0344100000138263",131846.082,456570.994
"0344100000138264",131838.720,456570.983
"0344100000138262",131804.463,456558.016
"0344100000138809",132644.663,456588.266
"0344100000141090",133098.034,456068.829
"0344100000143028",132690.463,456400.669
"0344100000143029",132691.325,456423.229
"0344100000138265",131840.641,456570.987
"0344100000138810",132627.163,456573.323
"0344100000143030",132693.256,456422.927
"0344100000143031",132696.080,456399.708
"0344100000141091",133101.539,456071.821
"0344100000138267",131827.944,456571.774
"0344100000138811",132160.507,456728.369
"0344100000143032",132697.157,456474.659
"0344100000138268",131829.842,456571.789
"0344100000143033",132701.707,456398.750
"0344100000138269",131819.041,456570.976
"0344100000143034",132701.016,456465.980
"0344100000138812",132251.166,456718.380
"0344100000143035",132701.216,456463.969
"0344100000138270",131817.149,456570.970
"0344100000138271",131808.241,456570.971
"0344100000143036",132701.644,456458.044
"0344100000143037",132701.379,456421.658
"0344100000141095",133094.480,456076.336
"0344100000138272",131806.315,456570.963
"0344100000138815",132658.547,456574.582
"0344100000138816",132662.137,456572.831
"0344100000143038",132703.401,456421.852
"0344100000143039",132707.325,456397.792
"0344100000138273",131846.070,456575.495
"0344100000143041",132706.650,456444.607
"0344100000143040",132705.309,456446.122
"0344100000138274",131840.662,456575.503
"0344100000138275",131838.736,456575.497
"0344100000142546",131876.811,456215.657
"0344100000138276",131829.819,456574.778
"0344100000143042",132713.833,456479.095
"0344100000143043",132712.855,456395.700
"0344100000141099",133093.388,456078.563
"0344100000138277",131827.921,456574.764
"0344100000143044",132712.269,456433.769
"0344100000143045",132717.296,456474.149
"0344100000141101",133089.951,456085.791
"0344100000143046",132713.176,456432.030
"0344100000143047",132712.962,456410.282
"0344100000138281",131819.059,456575.508
"0344100000143048",132713.874,456408.536
"0344100000138282",131817.133,456575.500
"0344100000143049",132718.302,456468.449
"0344100000143050",132720.593,456463.248
"0344100000141104",133088.872,456088.046
"0344100000138283",131808.237,456575.499
"0344100000143051",132717.512,456423.702
"0344100000138284",131806.311,456575.491
"0344100000143052",132718.414,456421.946
"0344100000143053",132723.762,456457.479
"0344100000141107",133108.323,456095.888
"0344100000143054",132722.326,456413.302
"0344100000138287",131849.798,456590.350
"0344100000143055",132723.231,456411.558
"0344100000138288",131842.378,456589.689
"0344100000138289",131836.977,456589.683
"0344100000143056",132727.760,456451.199
"0344100000141109",133108.032,456097.610
"0344100000138290",131831.578,456589.676
"0344100000143057",132729.937,456445.031
"0344100000143058",132732.526,456439.930
"0344100000138291",131820.778,456589.664
"0344100000138292",131826.178,456589.670
"0344100000143059",132734.443,456434.513
"0344100000141111",133106.550,456102.491
"0344100000143060",132733.475,456390.275
"0344100000138293",131815.378,456589.657
"0344100000138294",131809.978,456589.651
"0344100000141113",133083.164,456069.471
"0344100000143062",132734.705,456402.139
"0344100000143063",132737.804,456429.860
"0344100000138295",131802.544,456590.344
"0344100000141114",133080.964,456074.072
"0344100000143064",132739.906,456424.509
"0344100000138296",131770.656,456590.453
"0344100000138297",131771.083,456584.954
"0344100000141115",133073.998,456088.654
"0344100000143065",132735.607,456400.408
"0344100000138298",131771.181,456579.504
"0344100000143066",132742.260,456419.299
"0344100000143067",132745.679,456414.613
"0344100000141116",133076.371,456083.682
"0344100000138299",131772.321,456574.140
"0344100000143061",132734.330,456392.095
"0344100000138300",131772.324,456568.740
"0344100000141117",133078.700,456078.809
"0344100000141118",133085.492,456064.599
"0344100000143069",132750.024,456384.569
"0344100000138301",131772.326,456563.340
"0344100000143070",132751.242,456391.143
"0344100000143068",132751.848,456408.846
"0344100000143071",132756.103,456399.061
"0344100000141119",133087.390,456059.354
"0344100000143072",132684.731,456401.648
"0344100000143073",132727.568,456403.231
"0344100000141120",133086.547,456092.928
"0344100000141121",133092.648,456049.601
"0344100000138304",131782.638,456581.357
"0344100000138302",131772.888,456557.814
"0344100000138303",131782.634,456583.283
"0344100000138305",131782.573,456572.367
"0344100000141122",133090.209,456054.717
"0344100000138306",131782.577,456570.442
"0344100000141123",133102.690,456059.064
"0344100000138307",131783.479,456559.138
"0344100000143100",132691.847,456455.728
"0344100000143101",132690.811,456462.234
"0344100000143102",132677.544,456464.653
"0344100000143103",132679.585,456472.065
"0344100000138344",131724.529,457046.358
"0344100000143104",132643.984,456400.928
"0344100000143105",132663.093,456398.531
"0344100000143106",132663.400,456400.466
"0344100000143107",132647.867,456407.093
"0344100000143108",132663.927,456403.730
"0344100000143109",132651.253,456411.390
"0344100000143110",132671.540,456409.286
"0344100000143111",132671.965,456411.262
"0344100000143112",132653.665,456416.225
"0344100000143113",132656.078,456421.062
"0344100000143114",132675.880,456419.234
"0344100000143115",132676.745,456420.988
"0344100000143118",132681.101,456428.687
"0344100000143116",132658.414,456425.915
"0344100000143117",132660.797,456430.759
"0344100000143119",132681.972,456430.450
"0344100000143120",132663.185,456435.602
"0344100000139704",131342.956,455736.667
"0344100000143121",132665.646,456440.425
"0344100000143122",132685.457,456438.600
"0344100000139705",131348.237,455738.184
"0344100000143123",132686.324,456440.353
"0344100000143124",132668.037,456445.266
"0344100000139706",131352.421,455742.397
"0344100000143125",132670.429,456450.108
"0344100000143126",132690.648,456448.039
"0344100000139707",131354.241,455747.465
"0344100000143127",132672.813,456454.953
"0344100000143128",132691.404,456453.678
"0344100000139708",131356.853,455749.950
"0344100000143570",131850.943,456005.571
"0344100000143129",132675.166,456459.827
"0344100000139709",131362.124,455751.265
"0344100000139710",131366.328,455755.339
"0344100000139722",133104.439,456628.332
"0344100000140176",133027.900,456012.110
"0344100000140177",133025.455,456017.230
"0344100000140178",133023.064,456022.237
"0344100000140179",133019.668,456026.733
"0344100000140180",133017.270,456031.606
"0344100000140181",133015.010,456036.344
"0344100000140182",133012.862,456041.001
"0344100000140183",133011.636,456046.203
"0344100000140184",133009.310,456051.076
"0344100000140185",133006.939,456056.052
"0344100000140186",133043.205,456023.497
"0344100000140187",133048.194,456025.883
"0344100000140188",133053.168,456028.259
"0344100000140189",133071.918,456033.118
"0344100000140190",133069.477,456038.233
"0344100000140191",133067.085,456043.241
"0344100000140192",133065.004,456048.318
"0344100000140193",133062.887,456053.384
"0344100000140194",133060.117,456057.866
"0344100000140195",133057.918,456062.468
"0344100000140196",133055.656,456067.205
"0344100000140197",133053.328,456072.078
"0344100000140198",133051.003,456077.013
"0344100000143188",132588.660,456439.282
"0344100000143189",132587.339,456436.596
"0344100000140199",133038.978,456019.344
"0344100000140200",133037.915,456021.570
"0344100000140201",133034.227,456029.356
"0344100000143191",132500.890,456616.156
"0344100000140202",133033.149,456031.593
"0344100000143192",132511.088,456607.685
"0344100000140203",133029.588,456039.093
"0344100000140204",133028.507,456041.353
"0344100000140205",133025.208,456048.302
"0344100000140206",133024.121,456050.556
"0344100000140207",133020.600,456058.065
"0344100000140208",133019.456,456060.456
"0344100000140209",133036.606,456034.228
"0344100000140210",133044.024,456037.953
"0344100000140211",133046.301,456039.033
"0344100000140212",133059.064,456028.877
"0344100000140213",133057.980,456031.145
"0344100000141228",131334.799,455726.290
"0344100000140214",133054.261,456038.882
"0344100000140217",133048.525,456050.902
"0344100000140215",133053.180,456041.158
"0344100000140216",133049.614,456048.636
"0344100000140219",133044.121,456060.102
"0344100000140220",133040.540,456067.569
"0344100000140218",133045.206,456057.829
"0344100000140221",133039.457,456069.836
"0344100000140222",132555.113,456791.051
"0344100000139786",132009.452,456033.428
"0344100000139787",132009.502,456173.024
"0344100000139798",132596.927,456611.581
"0344100000139799",132603.396,456608.871
"0344100000139800",132609.641,456605.820
"0344100000139801",132615.763,456602.612
"0344100000139802",132604.275,456578.010
"0344100000139803",132599.697,456587.410
"0344100000139804",132588.603,456592.335
"0344100000139805",132593.618,456590.418
"0344100000143263",132055.972,456206.103
"0344100000143265",131773.551,456594.206
"0344100000143266",131773.562,456554.085
"0344100000143267",131928.119,456594.200
"0344100000143268",131928.121,456554.053
"0344100000143269",131928.117,456546.667
"0344100000143270",131928.120,456506.285
"0344100000143271",131879.697,456506.309
"0344100000143272",131879.698,456546.699
"0344100000143273",131879.683,456554.083
"0344100000143274",131879.686,456594.205
"0344100000143685",132762.873,456273.487
"0344100000143673",132685.726,456350.921
"0344100000143674",132750.234,456248.368
"0344100000143675",132748.889,456278.281
"0344100000143676",132753.903,456244.406
"0344100000143677",132753.095,456270.181
"0344100000143678",132757.571,456240.443
"0344100000143709",132738.811,456319.938
"0344100000143679",132754.017,456268.407
"0344100000143680",132761.239,456236.480
"0344100000143681",132759.520,456262.000
"0344100000143682",132760.878,456260.532
"0344100000140864",131444.419,456780.202
"0344100000140865",131444.054,456784.130
"0344100000143683",132761.098,456272.564
"0344100000143684",132764.907,456232.517
"0344100000140866",131455.282,456736.795
"0344100000140867",131434.697,456749.241
"0344100000140868",131432.918,456731.324
"0344100000140869",131431.883,456713.133
"0344100000143686",132768.575,456228.554
"0344100000143687",132767.882,456255.022
"0344100000143688",132772.243,456224.592
"0344100000143689",132769.240,456253.554
"0344100000141862",131154.529,455743.444
"0344100000143690",132770.680,456277.547
"0344100000143691",132775.912,456220.629
"0344100000143692",132772.454,456278.470
"0344100000143693",132775.216,456247.096
"0344100000143694",132779.580,456216.666
"0344100000143712",132756.411,456329.097
"0344100000143695",132776.575,456245.627
"0344100000143696",132783.329,456212.607
"0344100000143697",132780.483,456282.696
"0344100000141325",132521.920,456516.245
"0344100000143698",132782.551,456239.168
"0344100000143699",132783.909,456237.700
"0344100000143700",132789.885,456231.240
"0344100000143701",132791.244,456229.772
"0344100000143702",132689.757,456337.300
"0344100000143703",132695.713,456330.864
"0344100000143704",132697.089,456329.381
"0344100000143705",132703.048,456322.939
"0344100000143706",132704.421,456321.457
"0344100000143707",132710.382,456315.002
"0344100000143708",132737.024,456319.006
"0344100000143710",132746.602,456323.991
"0344100000143711",132748.389,456324.921
"0344100000143713",132752.222,456285.817
"0344100000143714",132757.051,456288.369
"0344100000141372",131810.528,455981.520
"0344100000143715",132745.080,456285.644
"0344100000143716",132712.168,456289.536
"0344100000143717",132761.841,456290.861
"0344100000143718",132744.145,456287.429
"0344100000143719",132766.631,456293.354
"0344100000143720",132708.505,456293.506
"0344100000143721",132771.531,456295.908
"0344100000143722",132704.839,456297.469
"0344100000143723",132733.118,456299.178
"0344100000143724",132726.434,456297.680
"0344100000143725",132701.168,456301.430
"0344100000143726",132738.024,456301.732
"0344100000143727",132725.065,456299.162
"0344100000143728",132742.813,456304.226
"0344100000143730",132747.602,456306.721
"0344100000143729",132697.503,456305.395
"0344100000141389",131793.745,456466.167
"0344100000141388",131805.630,456466.007
"0344100000142349",131504.132,456740.077
"0344100000143733",132693.819,456309.342
"0344100000143731",132752.391,456309.215
"0344100000143732",132719.096,456305.593
"0344100000142350",131503.273,456732.504
"0344100000143734",132717.712,456307.087
"0344100000142351",131507.684,456685.608
"0344100000143735",132757.182,456311.707
"0344100000143736",132690.150,456313.305
"0344100000142352",131511.152,456678.349
"0344100000143737",132762.084,456314.256
"0344100000142353",131510.721,456700.604
"0344100000143738",132711.756,456313.518
"0344100000143739",132727.435,456314.036
"0344100000143740",132729.222,456314.967
"0344100000142355",131511.471,456666.700
"0344100000143741",132716.643,456285.118
"0344100000143742",132723.753,456276.532
"0344100000143743",132728.223,456272.143
"0344100000143744",132731.890,456268.179
"0344100000142359",131516.659,456735.146
"0344100000142360",131522.538,456704.173
"0344100000143745",132735.559,456264.218
"0344100000143746",132739.229,456260.257
"0344100000142361",131535.128,456713.780
"0344100000142362",131538.607,456745.679
"0344100000143747",132742.899,456256.294
"0344100000143748",132746.566,456252.331
"0344100000142363",131549.600,456753.863
"0344100000143749",132747.991,456279.916
"0344100000142364",131547.928,456713.972
"0344100000143750",132664.079,456341.482
"0344100000142365",131555.721,456720.627
"0344100000143751",132671.728,456333.211
"0344100000143752",132675.479,456329.158
"0344100000142367",131562.970,456724.719
"0344100000143753",132679.147,456325.195
"0344100000142369",131518.880,456642.123
"0344100000143754",132682.815,456321.232
"0344100000142370",131516.519,456647.933
"0344100000143755",132686.483,456317.269
"0344100000143756",132688.382,456338.781
"0344100000143757",132690.168,456368.060
"0344100000142372",131515.993,456659.589
"0344100000142373",131535.500,456661.679
"0344100000143758",132695.497,456367.197
"0344100000143759",132694.380,456349.473
"0344100000143761",132700.835,456366.364
"0344100000143760",132696.378,456349.150
"0344100000143762",132706.168,456365.517
"0344100000143763",132705.048,456347.722
"0344100000143791",132668.265,456361.758
"0344100000143764",132707.039,456347.398
"0344100000143765",132711.501,456364.669
"0344100000143766",132716.834,456363.821
"0344100000143767",132715.699,456345.970
"0344100000143768",132717.690,456345.652
"0344100000143769",132722.167,456362.974
"0344100000143770",132727.500,456362.126
"0344100000143771",132726.363,456344.226
"0344100000143772",132728.349,456343.897
"0344100000143773",132732.950,456361.257
"0344100000143774",132633.956,456370.717
"0344100000143396",132978.549,456248.519
"0344100000143775",132631.818,456380.327
"0344100000143779",132644.522,456376.805
"0344100000143776",132641.987,456365.432
"0344100000143777",132645.655,456361.392
"0344100000143778",132644.228,456378.800
"0344100000143780",132649.323,456357.429
"0344100000143781",132652.990,456353.464
"0344100000143782",132652.178,456372.454
"0344100000143783",132656.658,456349.500
"0344100000143784",132653.544,456370.978
"0344100000143785",132660.325,456345.535
"0344100000143786",132659.508,456364.536
"0344100000143787",132660.875,456363.061
"0344100000143788",132666.852,456356.626
"0344100000143789",132668.709,456371.468
"0344100000143790",132668.217,456355.158
"0344100000143792",132674.166,456370.590
"0344100000143793",132672.969,456356.710
"0344100000143794",132674.341,456355.233
"0344100000142425",132868.177,456595.517
"0344100000143795",132674.367,456348.490
"0344100000143796",132679.503,456369.754
"0344100000143797",132678.993,456342.380
"0344100000141978",132546.473,456605.296
"0344100000143798",132684.836,456368.907
"0344100000143799",132683.732,456351.247
"0344100000141979",132537.706,456618.012
"0344100000141980",132544.011,456632.163
"0344100000141981",132541.144,456615.739
"0344100000142437",131805.932,456076.541
"0344100000141982",132550.241,456629.683
"0344100000141983",132556.252,456626.359
"0344100000142438",131834.021,456073.095
"0344100000141985",131658.119,457105.667
"0344100000146044",133085.174,456106.542
"0344100000146045",133090.099,456125.100
"0344100000146046",133095.315,456126.894
"0344100000146047",133093.098,456110.332
"0344100000146048",133094.904,456111.191
"0344100000146049",133100.294,456129.298
"0344100000146050",133104.593,456132.827
"0344100000146051",133102.832,456114.986
"0344100000146052",133104.644,456115.845
"0344100000142467",131474.239,456656.167
"0344100000146053",133108.814,456135.559
"0344100000142468",131426.806,456657.145
"0344100000142469",131427.577,456648.655
"0344100000142470",131429.119,456642.530
"0344100000146056",133013.167,456088.449
"0344100000142471",131429.706,456636.107
"0344100000142472",131431.653,456630.409
"0344100000146057",133018.137,456090.827
"0344100000142473",131433.835,456624.814
"0344100000146058",133016.067,456073.643
"0344100000142474",131437.673,456649.287
"0344100000146059",133017.874,456074.501
"0344100000142475",131438.282,456647.380
"0344100000146060",133022.610,456093.787
"0344100000142476",131441.255,456637.798
"0344100000146061",133027.365,456096.044
"0344100000146062",133025.810,456078.270
"0344100000146063",133027.617,456079.123
"0344100000142478",131444.793,456626.314
"0344100000142479",131445.398,456624.402
"0344100000146064",133032.173,456098.325
"0344100000142480",131464.158,456650.305
"0344100000142477",131441.864,456635.864
"0344100000142481",131464.797,456648.429
"0344100000146065",132993.132,456079.748
"0344100000146066",132998.126,456082.127
"0344100000142482",131466.727,456637.249
"0344100000146067",133003.097,456084.494
"0344100000146068",133001.475,456066.693
"0344100000146069",133008.576,456085.482
"0344100000142483",131467.366,456635.374
"0344100000142484",131476.366,456649.970
"0344100000142485",131472.614,456623.086
"0344100000146070",133006.312,456068.992
"0344100000142486",131476.806,456643.245
"0344100000142487",131473.289,456621.197
"0344100000142488",131478.971,456637.040
"0344100000142489",131482.635,456628.945
"0344100000142490",131484.723,456622.871
"0344100000142491",131447.408,456580.849
"0344100000142492",131456.051,456583.352
"0344100000142493",131461.722,456585.308
"0344100000142494",131467.394,456587.264
"0344100000142495",131443.099,456588.114
"0344100000142496",131473.068,456589.218
"0344100000142497",131478.740,456591.175
"0344100000142498",131484.413,456593.127
"0344100000142499",131441.879,456594.365
"0344100000142500",131490.087,456595.086
"0344100000142501",131454.523,456594.916
"0344100000142502",131495.887,456597.090
"0344100000142503",131440.425,456600.527
"0344100000142504",131452.531,456601.364
"0344100000142505",131438.714,456606.606
"0344100000142506",131451.932,456603.284
"0344100000142507",131494.496,456606.487
"0344100000142508",131436.209,456612.335
"0344100000142509",131476.785,456611.017
"0344100000144693",132305.988,456347.693
"0344100000144694",132310.418,456346.956
"0344100000145825",132331.823,456324.943
"0344100000145826",132310.927,456256.695
"0344100000145827",132220.291,456263.129
"0344100000145828",132479.138,456238.923
"0344100000147088",132709.426,456481.679
"0344100000145852",132806.548,456211.241
"0344100000147090",132686.271,456487.905
"0344100000147091",132715.114,456488.094
"0344100000147092",132706.316,456489.954
"0344100000145853",132806.124,456186.106
"0344100000145854",132802.676,456191.690
"0344100000145855",132798.951,456195.650
"0344100000147093",132711.627,456497.354
"0344100000147094",132691.235,456497.964
"0344100000147095",132698.953,456496.898
"0344100000145856",132810.113,456192.880
"0344100000145857",132811.560,456194.207
"0344100000147097",132708.140,456504.959
"0344100000147098",132694.742,456505.765
"0344100000145858",132812.963,456195.494
"0344100000147100",132702.195,456513.455
"0344100000145859",132795.283,456199.614
"0344100000145860",132814.402,456196.813
"0344100000145861",132818.068,456198.755
"0344100000145862",132819.999,456198.989
"0344100000145863",132821.954,456199.231
"0344100000145864",132791.528,456203.662
"0344100000145865",132809.642,456200.521
"0344100000145866",132816.328,456201.119
"0344100000145867",132808.325,456201.935
"0344100000145868",132827.191,456204.103
"0344100000145869",132826.597,456209.511
"0344100000145870",132802.305,456208.444
"0344100000145871",132807.912,456209.766
"0344100000145872",132800.941,456209.920
"0344100000145873",132825.937,456214.974
"0344100000147114",131888.224,456153.886
"0344100000142979",133082.827,455891.721
"0344100000142982",133091.324,455896.528
"0344100000142984",133093.714,455904.469
"0344100000144862",131853.453,456169.408
"0344100000142994",131581.140,456155.842
"0344100000144863",131867.312,456176.942
"0344100000142995",131610.869,456147.392
"0344100000144437",132801.403,456227.649
"0344100000144438",132821.179,456237.648
"0344100000144439",132800.789,456237.095
"0344100000144440",132800.556,456239.030
"0344100000142996",131610.821,456155.642
"0344100000142997",131614.159,456167.906
"0344100000142998",131614.142,456176.147
"0344100000144443",132795.599,456282.901
"0344100000144444",132797.302,456266.536
"0344100000144445",132800.119,456273.918
"0344100000144441",132821.117,456243.390
"0344100000144442",132799.433,456248.366
"0344100000144446",132801.006,456272.203
"0344100000144447",132802.541,456257.095
"0344100000144448",132802.387,456254.355
"0344100000144449",132813.491,456282.966
"0344100000144450",132819.289,456276.223
"0344100000144451",132817.267,456267.129
"0344100000144452",132819.005,456261.260
"0344100000143003",131584.667,456177.832
"0344100000144453",132819.758,456255.018
"0344100000143004",131544.504,456135.371
"0344100000144458",132780.822,456301.573
"0344100000144454",132819.799,456248.970
"0344100000144455",132772.194,456318.621
"0344100000144459",132785.402,456293.285
"0344100000144456",132772.908,456316.209
"0344100000144457",132779.689,456303.185
"0344100000143005",131549.528,456165.671
"0344100000144460",132785.872,456291.330
"0344100000144461",132796.740,456314.639
"0344100000144462",132795.157,456284.833
"0344100000144463",132800.365,456309.665
"0344100000143008",131577.597,456125.182
"0344100000144464",132802.164,456304.196
"0344100000144465",132804.799,456299.104
"0344100000143009",131577.598,456133.830
"0344100000146755",132510.565,456966.441
"0344100000144467",132811.305,456288.645
"0344100000144466",132808.415,456294.235
"0344100000143010",131581.137,456147.191
"0344100000144468",132741.199,456361.354
"0344100000143011",131584.668,456169.182
"0344100000144471",132746.118,456346.124
"0344100000144472",132752.043,456360.318
"0344100000144473",132751.992,456345.898
